#decay	# windows in store	# elements in stream	query	age class	length class	error:p99	latency:p99	ci-width:p99	ci-miss-rate
rationalPower1,4,2,1	174	313814094	COUNT	subsecond	seconds	0.146147	0.001000	0.893430	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	subsecond	minutes	0.006896	0.003000	0.050159	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	subsecond	hours	0.001148	0.001000	0.003759	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	subsecond	days	0.000310	0.001000	0.000734	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	subsecond	months	0.000025	0.003000	0.000053	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	subsecond	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	seconds	seconds	0.339715	0.001500	1.999901	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	seconds	minutes	0.010322	0.001500	0.061265	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	seconds	hours	0.001840	0.001500	0.004182	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	seconds	days	0.000322	0.001500	0.000734	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	seconds	months	0.000026	0.001500	0.000053	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	minutes	seconds	0.352300	0.001500	1.999901	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	minutes	minutes	0.034121	0.001500	0.147970	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	minutes	hours	0.001810	0.001500	0.005202	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	minutes	days	0.000209	0.001500	0.000716	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	minutes	months	0.000026	0.001500	0.000057	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	hours	seconds	0.489958	0.001500	1.999908	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	hours	minutes	0.048507	0.001500	0.159906	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	hours	hours	0.004661	0.001500	0.015666	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	hours	days	0.000288	0.001500	0.000945	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	hours	months	0.000023	0.003000	0.000066	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	days	seconds	0.370056	0.001500	1.999908	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	days	minutes	0.043613	0.001500	0.160904	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	days	hours	0.006836	0.001500	0.020262	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	days	days	0.000818	0.001500	0.002624	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	days	months	0.000041	0.003000	0.000115	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	seconds	0.282366	0.001000	1.999908	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	minutes	0.038013	0.001500	0.160952	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	hours	0.006606	0.000000	0.020559	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	days	0.001329	0.001500	0.003952	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	months	0.000116	0.000000	0.000243	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	years	seconds	0.495026	0.000000	2.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	seconds	0.138197	0.001000	0.112211	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	minutes	0.009383	0.001000	0.002952	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	hours	0.001580	0.001000	0.000104	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	days	0.000313	0.002000	0.000009	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	months	0.000029	0.000000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	seconds	0.521965	0.001500	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	minutes	0.014733	0.001500	0.003278	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	hours	0.002432	0.001500	0.000109	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	days	0.000337	0.001500	0.000009	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	months	0.000029	0.001500	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	minutes	seconds	0.512558	0.001500	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	minutes	minutes	0.038826	0.001500	0.005054	0.000000
rationalPower1,4,2,1	174	313814094	SUM	minutes	hours	0.001612	0.001500	0.000122	0.000000
rationalPower1,4,2,1	174	313814094	SUM	minutes	days	0.000235	0.002000	0.000009	0.000000
rationalPower1,4,2,1	174	313814094	SUM	minutes	months	0.000029	0.002000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	seconds	0.620301	0.002000	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	minutes	0.058355	0.001500	0.005281	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	hours	0.005111	0.001500	0.000212	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	days	0.000355	0.001500	0.000011	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	months	0.000028	0.003500	0.000001	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	seconds	0.503240	0.001500	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	minutes	0.052360	0.001500	0.005305	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	hours	0.008940	0.001500	0.000241	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	days	0.000640	0.001500	0.000018	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	months	0.000044	0.002500	0.000001	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	seconds	0.502563	0.001500	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	minutes	0.045821	0.001500	0.005307	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	hours	0.008494	0.002000	0.000243	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	days	0.001666	0.003500	0.000022	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	months	0.000130	0.001000	0.000001	0.000000
rationalPower1,4,2,1	174	313814094	SUM	years	seconds	0.984671	0.000000	2.000000	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	seconds	0.126064	0.001000	0.840470	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	minutes	0.010743	0.001000	0.041411	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	hours	0.000888	0.001000	0.003083	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	days	0.000071	0.001000	0.000256	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	months	0.000027	0.000000	0.000073	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	seconds	0.338770	0.001500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	minutes	0.013673	0.001500	0.049033	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	hours	0.000896	0.001500	0.002988	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	days	0.000069	0.001500	0.000256	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	months	0.000028	0.001500	0.000073	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	seconds	0.365607	0.001500	1.999903	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	minutes	0.027901	0.001500	0.135095	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	hours	0.001481	0.001500	0.004059	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	days	0.000075	0.001500	0.000565	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	months	0.000027	0.001000	0.000075	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	seconds	0.485309	0.001000	1.999907	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	minutes	0.044823	0.001500	0.158468	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	hours	0.003000	0.001500	0.012962	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	days	0.000162	0.001500	0.000632	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	months	0.000019	0.002500	0.000077	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	seconds	0.369729	0.001500	1.999908	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	minutes	0.043440	0.001500	0.160811	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	hours	0.007330	0.001500	0.019876	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	days	0.000627	0.001500	0.001912	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	months	0.000034	0.001000	0.000086	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	months	seconds	0.282099	0.001000	1.999908	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	months	minutes	0.038079	0.001500	0.160914	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	months	hours	0.006549	0.001500	0.020523	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	months	days	0.001159	0.001500	0.003741	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	months	months	0.000097	0.002000	0.000178	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	years	seconds	0.495028	0.000000	2.000000	0.000000
rationalPower1,4,4,1	302	313814094	SUM	subsecond	seconds	0.241019	0.001000	0.111813	0.000000
rationalPower1,4,4,1	302	313814094	SUM	subsecond	minutes	0.013853	0.002000	0.002649	0.000000
rationalPower1,4,4,1	302	313814094	SUM	subsecond	hours	0.000835	0.002000	0.000094	0.000000
rationalPower1,4,4,1	302	313814094	SUM	subsecond	days	0.000091	0.001000	0.000004	0.000000
rationalPower1,4,4,1	302	313814094	SUM	subsecond	months	0.000018	0.002000	0.000001	0.000000
rationalPower1,4,4,1	302	313814094	SUM	subsecond	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	SUM	seconds	seconds	0.552737	0.001500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	SUM	seconds	minutes	0.015998	0.001500	0.002913	0.000000
rationalPower1,4,4,1	302	313814094	SUM	seconds	hours	0.000888	0.002000	0.000092	0.000000
rationalPower1,4,4,1	302	313814094	SUM	seconds	days	0.000088	0.001500	0.000004	0.000000
rationalPower1,4,4,1	302	313814094	SUM	seconds	months	0.000019	0.001500	0.000001	0.000000
rationalPower1,4,4,1	302	313814094	SUM	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	SUM	minutes	seconds	0.518726	0.001500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	SUM	minutes	minutes	0.030073	0.001500	0.004877	0.000000
rationalPower1,4,4,1	302	313814094	SUM	minutes	hours	0.001452	0.001500	0.000107	0.000000
rationalPower1,4,4,1	302	313814094	SUM	minutes	days	0.000094	0.001500	0.000008	0.000000
rationalPower1,4,4,1	302	313814094	SUM	minutes	months	0.000020	0.001500	0.000001	0.000000
rationalPower1,4,4,1	302	313814094	SUM	hours	seconds	0.619991	0.001500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	SUM	hours	minutes	0.054196	0.001500	0.005263	0.000000
rationalPower1,4,4,1	302	313814094	SUM	hours	hours	0.003233	0.001000	0.000192	0.000000
rationalPower1,4,4,1	302	313814094	SUM	hours	days	0.000159	0.001500	0.000009	0.000000
rationalPower1,4,4,1	302	313814094	SUM	hours	months	0.000015	0.001500	0.000001	0.000000
rationalPower1,4,4,1	302	313814094	SUM	days	seconds	0.503239	0.001500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	SUM	days	minutes	0.054405	0.001500	0.005304	0.000000
rationalPower1,4,4,1	302	313814094	SUM	days	hours	0.008684	0.001500	0.000239	0.000000
rationalPower1,4,4,1	302	313814094	SUM	days	days	0.000526	0.001500	0.000015	0.000000
rationalPower1,4,4,1	302	313814094	SUM	days	months	0.000039	0.001000	0.000001	0.000000
rationalPower1,4,4,1	302	313814094	SUM	months	seconds	0.502957	0.001500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	SUM	months	minutes	0.045869	0.001500	0.005306	0.000000
rationalPower1,4,4,1	302	313814094	SUM	months	hours	0.008456	0.000500	0.000243	0.000000
rationalPower1,4,4,1	302	313814094	SUM	months	days	0.001399	0.001500	0.000021	0.000000
rationalPower1,4,4,1	302	313814094	SUM	months	months	0.000161	0.002000	0.000001	0.000000
rationalPower1,4,4,1	302	313814094	SUM	years	seconds	0.984673	0.000000	2.000000	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	subsecond	seconds	0.196240	0.000000	0.413687	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	subsecond	minutes	0.008029	0.001000	0.029408	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	subsecond	hours	0.000800	0.000000	0.002083	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	subsecond	days	0.000043	0.001000	0.000190	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	subsecond	months	0.000016	0.001000	0.000042	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	subsecond	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	seconds	seconds	0.281509	0.000500	1.999900	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	seconds	minutes	0.009708	0.000500	0.037095	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	seconds	hours	0.000599	0.000500	0.002409	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	seconds	days	0.000050	0.001000	0.000191	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	seconds	months	0.000017	0.003000	0.000042	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	minutes	seconds	0.335076	0.000500	1.999901	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	minutes	minutes	0.024237	0.000500	0.120665	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	minutes	hours	0.001128	0.000500	0.003529	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	minutes	days	0.000075	0.001000	0.000381	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	minutes	months	0.000017	0.001000	0.000047	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	hours	seconds	0.465959	0.000500	1.999907	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	hours	minutes	0.039975	0.000500	0.156967	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	hours	hours	0.002784	0.000500	0.008894	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	hours	days	0.000157	0.001000	0.000463	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	hours	months	0.000021	0.001000	0.000054	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	days	seconds	0.369790	0.000500	1.999908	0.000000
rationalPower1,4,8,1	521	313814094	COUNT	days	minutes	0.042039	0.000500	0.160629	0.000000
